StripChart:,HMI,
Date:, Tue Feb 28 23:12:42 2023
,
Number of Data Variables =, 20,
Max Number of Data Points =, 10000,
Number of Data Points =, 2104,
Time Interval,         1, to ,     42061,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
Time,TS-1 - Top Stage Temperature,TS-1 - Stage Temperature (20__TS-1),TS-1 - Stage Temperature (12__TS-1),TS-1 - Stage Temperature (7__TS-1),TIC11300 - PV,FIC10704 - PV,FIC10705 - PV,FIC10706 - PV,FIC10707 - PV,Naptha Cut Point - ASTM D86 (Cut Pt-100.00%-Naptha),Kero Cut Point - ASTM D86 (Cut Pt-0.0%-Kero Product),Kero Cut Point - ASTM D86 (Cut Pt-100.00%-Kero Product),Kero Cut Point - ASTM D93 Flash Pt (Kero Product),Diesel Cut Point - ASTM D86 (Cut Pt-95.00%-Diesel Product),AGO Cut Point - ASTM D86 (Cut Pt-95.00%-AGO Product),MixFeed - Mass Flow,FIC10701 - PV,FIC10702 - PV,FIC10703 - PV,TS-1 - Top Stage Pressure,
[seconds],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[C],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[kPa],
        2121,     116.832,     198.587,     269.134,     303.168,     359.937,      120770,      118274,     50009.4,     40003.8,     156.587,     142.346,     233.841,     48.1828,      290.77,     323.242,      235212,       24999,     37994.4,     10999.6,     218.133,
        2141,     116.827,     198.562,     269.158,     303.202,     359.915,      120752,      118274,     50009.6,     40003.9,     156.587,     142.346,     233.841,     48.1828,      290.77,     323.242,      235214,       24999,     37994.4,     10999.6,     218.127,
        2161,     116.821,     198.537,     269.183,     303.238,     359.895,      120734,      118275,     50009.8,     40003.9,     156.587,     142.346,     233.841,     48.1828,     290.811,     323.256,      235215,     24998.9,     37994.5,     10999.5,     218.121,
        2181,     116.816,     198.513,     269.208,     303.273,     359.874,      120716,      118275,       50010,       40004,     156.573,     142.297,     233.789,     48.1469,     290.811,     323.256,      235215,     24998.9,     37994.5,     10999.5,     218.115,
        2201,      116.81,     198.489,     269.233,      303.31,     359.855,      120698,      118275,     50010.1,       40004,     156.573,     142.297,     233.789,     48.1469,     290.811,     323.256,      235215,     24998.9,     37994.6,     10999.5,     218.109,
        2221,     116.805,     198.465,     269.259,     303.346,     359.837,      120680,      118275,     50010.2,       40004,     156.573,     142.297,     233.789,     48.1469,     290.865,     323.284,      235214,     24998.9,     37994.7,     10999.5,     218.103,
        2241,       116.8,     198.442,     269.286,     303.384,     359.819,      120662,      118275,     50010.4,       40004,     156.558,     142.248,      233.74,     48.1123,     290.865,     323.284,      235212,     24998.8,     37994.8,     10999.5,     218.096,
        2261,     116.796,     198.419,     269.313,     303.422,       359.8,      120644,      118275,     50010.5,       40004,     156.558,     142.248,      233.74,     48.1123,     290.865,     323.284,      235210,     24998.8,     37994.9,     10999.5,      218.09,
        2281,     116.791,     198.397,      269.34,      303.46,     359.784,      120626,      118275,     50010.5,       40004,     156.558,     142.248,      233.74,     48.1123,      290.93,     323.325,      235207,     24998.8,     37994.9,     10999.5,     218.084,
        2301,     116.787,     198.375,     269.368,     303.499,     359.769,      120608,      118275,     50010.6,       40004,     156.544,     142.201,     233.694,     48.0792,      290.93,     323.325,      235203,     24998.8,       37995,     10999.5,     218.077,
        2321,     116.782,     198.353,     269.396,     303.539,     359.754,      120590,      118275,     50010.7,       40004,     156.544,     142.201,     233.694,     48.0792,      290.93,     323.325,      235200,     24998.8,     37995.1,     10999.5,     218.071,
        2341,     116.778,     198.332,     269.425,     303.579,      359.74,      120573,      118275,     50010.7,       40004,     156.544,     142.201,     233.694,     48.0792,     291.006,     323.379,      235195,     24998.8,     37995.2,     10999.5,     218.064,
        2361,     116.775,     198.312,     269.454,     303.619,     359.726,      120556,      118275,     50010.8,       40004,     156.529,     142.156,     233.651,     48.0478,     291.006,     323.379,      235191,     24998.8,     37995.3,     10999.5,     218.057,
        2381,     116.771,     198.292,     269.483,      303.66,     359.713,      120539,      118276,     50010.8,     40003.9,     156.529,     142.156,     233.651,     48.0478,     291.006,     323.379,      235186,     24998.8,     37995.4,     10999.5,     218.051,
        2401,     116.767,     198.273,     269.513,     303.702,     359.702,      120522,      118276,     50010.8,     40003.9,     156.529,     142.156,     233.651,     48.0478,     291.092,     323.446,      235180,     24998.8,     37995.5,     10999.5,     218.044,
        2421,     116.764,     198.254,     269.543,     303.744,     359.692,      120505,      118276,     50010.8,     40003.9,     156.515,     142.113,     233.612,     48.0183,     291.092,     323.446,      235175,     24998.8,     37995.6,     10999.5,     218.038,
        2441,     116.761,     198.235,     269.574,     303.786,     359.682,      120489,      118276,     50010.8,     40003.8,     156.515,     142.113,     233.612,     48.0183,     291.092,     323.446,      235169,     24998.8,     37995.7,     10999.5,     218.032,
        2461,     116.758,     198.218,     269.605,     303.829,     359.673,      120473,      118276,     50010.8,     40003.8,     156.515,     142.113,     233.612,     48.0183,     291.185,     323.524,      235163,     24998.8,     37995.9,     10296.6,     218.025,
        2481,     116.755,       198.2,     269.635,     303.872,     359.666,      120457,      118276,     50010.8,     40003.7,     156.501,     142.073,     233.577,     47.9907,     291.185,     323.524,      235172,     24998.8,       37996,     9798.54,      218.02,
        2501,     116.752,     198.183,     269.666,     303.912,     359.659,      120441,      118276,     50010.8,     40003.7,     156.501,     142.073,     233.577,     47.9907,     291.185,     323.524,      235175,     24998.9,     37996.1,     9477.86,     218.015,
        2521,     116.748,     198.166,     269.695,      303.95,     359.654,      120425,      118276,     50010.8,     40003.7,     156.501,     142.073,     233.577,     47.9907,     291.286,     323.603,      235178,     24998.9,     37996.2,     9215.93,     218.008,
        2541,     116.744,     198.149,     269.724,     303.985,     359.651,      120409,      118276,     50010.8,     40003.6,     156.488,     142.036,     233.544,     47.9652,     291.286,     323.603,      235180,     24998.8,     37996.2,     8998.74,     218.001,
        2561,      116.74,     198.131,     269.753,     304.019,     359.649,      120393,      118276,     50010.9,     40003.6,     156.488,     142.036,     233.544,     47.9652,     291.286,     323.603,      235182,     24998.7,     37996.2,     8816.63,     217.992,
        2581,     116.736,     198.114,     269.782,     304.051,     359.648,      120377,      118276,     50010.9,     40003.5,     156.488,     142.036,     233.544,     47.9652,     291.394,     323.686,      235186,     24998.7,     37996.1,     8669.55,     217.983,
        2601,     116.731,     198.097,     269.811,     304.082,     359.649,      120359,      118276,       50011,     40003.5,     156.475,     142.002,     233.515,      47.942,     291.394,     323.686,      235190,     24998.6,     37996.1,     8546.04,     217.972,
        2621,     116.727,      198.08,     269.841,     304.113,      359.65,      120341,      118277,       50011,     40003.4,     156.475,     142.002,     233.515,      47.942,     291.394,     323.686,      235196,     24998.5,       37996,     8446.09,     217.961,
        2641,     116.722,     198.064,     269.871,     304.143,     359.653,      120322,      118277,       50011,     40003.3,     156.475,     142.002,     233.515,      47.942,     291.506,     323.773,      235204,     24998.4,       37996,      8364.2,     217.949,
        2661,     116.718,     198.048,     269.902,     304.173,     359.657,      120303,      118278,       50011,     40003.2,     156.463,     141.973,     233.489,      47.921,     291.506,     323.773,      235213,     24998.3,     37995.9,     8297.26,     217.937,
        2681,     116.714,     198.033,     269.933,     304.203,     359.661,      120284,      118278,       50011,     40003.1,     156.463,     141.973,     233.489,      47.921,     291.506,     323.773,      235223,     24998.2,     37995.9,     8242.62,     217.925,
        2701,      116.71,     198.018,     269.965,     304.232,     359.666,      120264,      118278,       50011,       40003,     156.463,     141.973,     233.489,      47.921,     291.623,     321.512,      235233,     24998.1,     37995.9,     8198.06,     217.912,
        2721,     116.706,     198.004,     269.997,     304.262,     359.672,      120244,      118279,     50010.9,     40002.9,     156.452,     141.945,     233.465,     47.9015,     291.623,     321.512,      235243,     24998.1,     37995.9,     8161.75,       217.9,
        2741,     116.703,     197.991,     270.029,     304.291,     359.678,      120225,      118279,     50010.8,     40002.8,     156.452,     141.945,     233.465,     47.9015,     291.623,     321.512,      235253,     24998.1,       37996,      8132.2,     217.887,
        2761,       116.7,     197.978,     270.063,      304.32,     359.684,      120206,      118279,     50010.7,     40002.7,     156.452,     141.945,     233.465,     47.9015,     291.744,     321.623,      235263,       24998,       37996,     8108.15,     217.875,
        2781,     116.697,     197.967,     270.096,     304.349,     359.691,      120187,      118280,     50010.5,     40002.5,     156.441,     141.919,     233.442,     47.8835,     291.744,     321.623,      235271,       24998,     37996.1,     8088.58,     217.863,
        2801,     116.695,     197.956,      270.13,     304.379,     359.698,      120169,      118280,     50010.4,     40002.4,     156.441,     141.919,     233.442,     47.8835,     291.744,     321.623,      235278,       24998,     37996.2,     8072.67,     217.851,
        2821,     116.694,     197.946,     270.164,     304.408,     359.705,      120151,      118280,     50010.2,     40002.3,     156.441,     141.919,     233.442,     47.8835,     291.867,     321.743,      235283,     24998.1,     37996.3,     8059.73,     217.839,
        2841,     116.692,     197.937,     270.199,     304.437,     359.713,      120135,      118280,       50010,     40002.2,      156.43,     141.896,     233.423,     47.8671,     291.867,     321.743,      235287,     24998.1,     37996.4,      8049.2,     217.828,
        2861,     116.691,     197.929,     270.234,     304.466,     359.721,      120119,      118281,     50009.8,       40002,      156.43,     141.896,     233.423,     47.8671,     291.867,     321.743,      235290,     24998.1,     37996.5,     8040.64,     217.818,
        2881,     116.691,     197.921,     270.269,     304.495,     359.729,      120104,      118281,     50009.6,     40001.9,      156.43,     141.896,     233.423,     47.8671,     291.992,     321.873,      235291,     24998.2,     37996.6,     8033.67,     217.808,
        2901,     116.691,     197.915,     270.304,     304.525,     359.737,      120090,      118281,     50009.4,     40001.8,     156.421,     141.875,     233.406,     47.8527,     291.992,     321.873,      235291,     24998.2,     37996.8,     8027.94,     217.798,
        2921,     116.691,     197.909,     270.339,     304.554,     359.745,      120077,      118281,     50009.2,     40001.7,     156.421,     141.875,     233.406,     47.8527,     291.992,     321.873,      235290,     24998.1,     37996.9,     8023.34,     217.789,
        2941,     116.691,     197.904,     270.374,     304.583,     359.754,      120065,      118281,       50009,     40001.5,     156.421,     141.875,     233.406,     47.8527,     292.118,     322.011,      235288,     24998.2,     37997.1,     8019.56,      217.78,
        2961,     116.692,     197.899,      270.41,     304.612,     359.762,      120054,      118282,     50008.8,     40001.4,     156.412,     141.858,     233.392,     47.8408,     292.118,     322.011,      235286,     24998.3,     37997.2,     8016.48,     217.772,
        2981,     116.693,     197.896,     270.445,     304.642,      359.77,      120044,      118282,     50008.6,     40001.3,     156.412,     141.858,     233.392,     47.8408,     292.118,     322.011,      235283,     24998.4,     37997.3,     8013.95,     217.764,
        3001,     116.693,     197.893,     270.481,     304.671,     359.779,      120034,      118282,     50008.4,     40001.2,     156.412,     141.858,     233.392,     47.8408,     292.245,     322.157,      235280,     24998.5,     37997.4,     8011.88,     217.756,
        3021,     116.694,      197.89,     270.516,       304.7,     359.787,      120025,      118282,     50008.2,     40001.1,     156.404,     141.846,     233.383,     47.8318,     292.245,     322.157,      235276,     24998.5,     37997.6,     8010.17,     217.749,
        3041,     116.696,     197.888,     270.551,     304.729,     359.796,      120017,      118282,       50008,       40001,     156.404,     141.846,     233.383,     47.8318,     292.245,     322.157,      235272,     24998.6,     37997.7,     8008.76,     217.742,
        3061,     116.697,     197.887,     270.586,     304.758,     359.804,      120010,      118282,     50007.8,     40000.9,     156.404,     141.846,     233.383,     47.8318,     292.372,      322.31,      235268,     24998.6,     37997.8,     8007.59,     217.735,
        3081,     116.698,     197.886,     270.621,     304.786,     359.812,      120003,      118282,     50007.6,     40000.8,     156.397,     141.838,     233.377,     47.8258,     292.372,      322.31,      235265,     24998.7,     37997.9,     8006.61,     217.728,
        3101,       116.7,     197.885,     270.655,     304.815,     359.819,      119997,      118282,     50007.4,     40000.7,     156.397,     141.838,     233.377,     47.8258,     292.372,      322.31,      235261,     24998.7,       37998,     8005.79,     217.721,
        3121,     116.701,     197.885,     270.689,     304.843,     359.827,      119991,      118283,     50007.3,     40000.6,     156.397,     141.838,     233.377,     47.8258,     292.498,     322.468,      235257,     24998.8,     37998.1,     8005.11,     217.714,
        3141,     116.702,     197.885,     270.722,      304.87,     359.834,      119986,      118283,     50007.1,     40000.6,     156.391,     141.834,     233.375,     47.8227,     292.498,     322.468,      235254,     24998.8,     37998.1,     8004.53,     217.708,
        3161,     116.704,     197.885,     270.755,     304.898,      359.84,      119981,      118283,       50007,     40000.5,     156.391,     141.834,     233.375,     47.8227,     292.498,     322.468,      235250,     24998.8,     37998.2,     8004.03,     217.701,
        3181,     116.705,     197.886,     270.788,     304.925,     359.846,      119977,      118283,     50006.9,     40000.5,     156.391,     141.834,     233.375,     47.8227,     292.624,     322.632,      235247,     24998.8,     37998.3,      8003.6,     217.695,
        3201,     116.707,     197.887,     270.819,     304.952,     359.851,      119972,      118283,     50006.7,     40000.5,     156.386,     141.834,     233.376,     47.8221,     292.624,     322.632,      235244,     24998.9,     37998.3,     8003.23,     217.688,
